review_id,customer_id,submitted_date,flown_date,origin_location_id,destination_location_id,transit_location_id,aircraft_id,airline,verified,seat_type,type_of_traveller,seat_comfort,cabin_staff_service,food_and_beverages,inflight_entertainment,ground_service,wifi_and_connectivity,value_for_money,recommended,average_rating,rating_band,el_updated_at,t_updated_at
134123,51813,2/15/2023,2/1/2023,3957,1880,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
112080,51947,1/10/2021,1/1/2021,1427,1147,4740,4,American Airlines,TRUE,Economy Class,Family Leisure,2,1,1,Null,2,1,1,FALSE,1.33,bad,36:29.0,18:17.5
156799,52002,7/31/2025,7/1/2025,3104,3971,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
108289,52250,3/3/2020,7/1/2019,2501,4277,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,Null,Null,1,Null,2,FALSE,2.25,medium,36:29.0,18:17.5
58814,52358,9/22/2016,9/1/2016,834,1092,4740,2,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
118179,52454,12/7/2021,12/1/2021,4430,1178,2857,19,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,1,1,5,1,FALSE,1.67,bad,36:29.0,18:17.5
45310,52964,10/2/2015,10/1/2015,1004,1063,2617,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,3,3,1,1,1,FALSE,2.14,medium,36:29.0,18:17.5
91597,53052,2/15/2019,2/1/2019,2633,275,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,1,Null,Null,1,1,2,FALSE,1.4,bad,36:29.0,18:17.5
137447,53176,5/9/2023,5/1/2023,3957,1092,4740,4,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,2,1,FALSE,1.14,bad,36:29.0,18:17.5
154066,91404,1/2/2025,11/1/2024,4019,2711,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,3,1,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
89225,91598,12/22/2018,12/1/2018,1147,4430,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
88692,91952,12/8/2018,12/1/2018,3408,3971,1092,20,American Airlines,FALSE,Business Class,Couple Leisure,5,5,5,5,5,Null,5,TRUE,5,good,36:29.0,18:17.5
53865,91952,4/20/2016,4/1/2016,3972,2711,2857,19,American Airlines,FALSE,Business Class,Couple Leisure,4,2,4,4,3,Null,3,FALSE,3.33,medium,36:29.0,18:17.5
53866,91952,4/20/2016,4/1/2016,361,3972,2857,32,American Airlines,FALSE,Business Class,Couple Leisure,4,1,2,2,2,Null,3,FALSE,2.33,medium,36:29.0,18:17.5
101909,92292,10/3/2019,10/1/2019,4247,864,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
39457,92504,5/27/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,1,2,1,1,Null,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
75320,92665,1/30/2018,12/1/2017,2443,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,4,2,3,5,Null,5,TRUE,3.67,medium,36:29.0,18:17.5
140595,92793,7/15/2023,7/1/2023,1092,4939,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,2,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
97944,93017,7/9/2019,6/1/2019,3281,1092,3971,19,American Airlines,TRUE,Economy Class,Business,2,3,1,1,3,1,1,FALSE,1.71,bad,36:29.0,18:17.5
111262,93017,10/16/2020,10/1/2020,3726,1612,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
86676,93017,10/20/2018,10/1/2018,567,1092,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,2,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
91576,93017,2/14/2019,2/1/2019,1150,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,4,Null,Null,1,1,1,FALSE,1.6,bad,36:29.0,18:17.5
156475,93086,7/12/2025,7/1/2025,2633,1092,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,3,2,1,1,2,1,FALSE,1.57,bad,36:29.0,18:17.5
79087,93381,5/15/2018,5/1/2018,2567,3294,2633,42,American Airlines,TRUE,First Class,Solo Leisure,3,3,3,3,1,3,1,FALSE,2.43,medium,36:29.0,18:17.5
47190,93558,11/10/2015,11/1/2015,2617,3831,2857,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
142222,93823,8/17/2023,8/1/2023,1092,1890,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
142223,93823,8/17/2023,8/1/2023,1092,1890,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
66545,94044,5/23/2017,5/1/2017,3104,3971,4740,19,American Airlines,FALSE,First Class,Business,3,4,4,4,3,Null,4,TRUE,3.67,medium,36:29.0,18:17.5
53767,94065,4/17/2016,7/1/2015,1820,3473,1092,28,American Airlines,FALSE,Economy Class,Family Leisure,2,5,2,1,1,1,4,FALSE,2.29,medium,36:29.0,18:17.5
107045,94503,1/29/2020,1/1/2020,834,3971,4740,42,American Airlines,TRUE,Economy Class,Business,5,4,Null,Null,2,5,1,FALSE,3.4,medium,36:29.0,18:17.5
155729,94606,5/17/2025,5/1/2025,1890,2584,834,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
119747,94848,2/14/2022,2/1/2022,439,2857,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
151037,94860,7/28/2024,7/1/2024,834,927,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
117497,94865,10/31/2021,10/1/2021,3105,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
110529,94865,7/31/2020,7/1/2020,972,1150,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,Null,Null,2,Null,2,FALSE,2.5,medium,36:29.0,18:17.5
150381,94865,7/1/2024,6/1/2024,439,1092,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,3,2,2,1,2,1,FALSE,1.86,bad,36:29.0,18:17.5
99514,94896,8/11/2019,8/1/2019,3483,3910,4740,42,American Airlines,TRUE,First Class,Family Leisure,4,5,2,3,2,2,2,FALSE,2.86,medium,36:29.0,18:17.5
138333,95048,5/29/2023,4/1/2023,3104,2617,4740,32,American Airlines,TRUE,Economy Class,Family Leisure,4,1,5,3,4,3,1,FALSE,3,medium,36:29.0,18:17.5
125113,95156,7/6/2022,7/1/2022,3098,2633,4884,42,American Airlines,TRUE,Economy Class,Family Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
113445,95156,5/10/2021,6/1/2020,1092,1880,4740,42,American Airlines,TRUE,Premium Economy,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
123036,95491,5/16/2022,5/1/2022,834,3013,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
59999,95563,10/28/2016,10/1/2016,1092,2079,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,Null,3,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
79328,95628,5/20/2018,5/1/2018,1150,2633,4740,2,American Airlines,TRUE,Economy Class,Business,5,5,Null,5,5,5,5,TRUE,5,good,36:29.0,18:17.5
72964,95670,11/28/2017,11/1/2017,3509,1147,4740,39,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
58602,95688,9/15/2016,8/1/2016,3675,1419,864,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
89540,95888,12/29/2018,12/1/2018,275,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
55993,95971,7/1/2016,6/1/2016,864,2857,4740,28,American Airlines,FALSE,Economy Class,Business,1,4,3,3,1,Null,1,FALSE,2.17,medium,36:29.0,18:17.5
131551,96035,12/5/2022,12/1/2022,3227,17,1092,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
74733,96132,1/12/2018,11/1/2017,3483,2857,4740,3,American Airlines,TRUE,Economy Class,Couple Leisure,4,5,3,Null,4,Null,4,TRUE,4,good,36:29.0,18:17.5
96616,96270,6/9/2019,6/1/2019,3103,275,1092,42,American Airlines,FALSE,Economy Class,Business,3,3,Null,Null,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
101257,96366,9/19/2019,9/1/2019,3263,3971,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
138450,5598,6/2/2023,6/1/2023,2857,3971,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
128309,5702,9/19/2022,9/1/2022,834,3483,4740,42,American Airlines,TRUE,Economy Class,Business,4,5,5,3,4,3,5,TRUE,4.14,good,36:29.0,18:17.5
147179,5806,2/3/2024,11/1/2023,3971,3227,1092,42,American Airlines,FALSE,Economy Class,Business,3,4,4,4,1,4,1,FALSE,3,medium,36:29.0,18:17.5
75410,5915,2/2/2018,12/1/2017,439,2857,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,2,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
130696,6330,11/14/2022,11/1/2022,2929,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
53201,7026,4/2/2016,3/1/2016,2847,2857,4740,19,American Airlines,FALSE,Economy Class,Family Leisure,2,4,3,1,1,3,3,FALSE,2.43,medium,36:29.0,18:17.5
120338,7147,3/10/2022,3/1/2022,3483,834,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
111359,7545,10/26/2020,10/1/2020,2587,834,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
124360,7658,6/20/2022,6/1/2022,834,3971,4740,32,American Airlines,FALSE,Economy Class,Family Leisure,5,5,5,5,5,5,5,TRUE,5,good,36:29.0,18:17.5
146040,7845,12/17/2023,10/1/2023,3483,979,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,4,4,4,Null,5,4,5,TRUE,4.33,good,36:29.0,18:17.5
57592,8079,8/15/2016,8/1/2016,3483,3268,4740,19,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
142988,8144,9/5/2023,8/1/2023,1147,4922,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
42416,8231,8/4/2015,7/1/2015,4884,2501,4740,42,American Airlines,FALSE,First Class,Couple Leisure,3,1,2,Null,4,Null,3,FALSE,2.6,medium,36:29.0,18:17.5
118639,8304,12/28/2021,12/1/2021,3583,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,1,Null,Null,3,Null,1,FALSE,2,medium,36:29.0,18:17.5
71286,8582,10/11/2017,10/1/2017,567,2831,864,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
61678,8691,12/21/2016,12/1/2016,524,1125,4883,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,Null,Null,1,Null,1,FALSE,2.25,medium,36:29.0,18:17.5
114324,9035,6/28/2021,6/1/2021,864,2501,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,1,Null,Null,2,1,2,FALSE,1.8,bad,36:29.0,18:17.5
99782,9306,8/17/2019,8/1/2019,567,4884,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
97069,9313,6/20/2019,6/1/2019,1765,4277,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,5,2,2,5,1,Null,3,FALSE,3,medium,36:29.0,18:17.5
60045,9376,10/30/2016,10/1/2016,1543,2857,4740,2,American Airlines,FALSE,Economy Class,Business,3,3,4,4,3,Null,4,TRUE,3.5,medium,36:29.0,18:17.5
60046,9376,10/30/2016,10/1/2016,2857,2633,4740,32,American Airlines,FALSE,Premium Economy,Business,5,5,5,5,5,Null,5,TRUE,5,good,36:29.0,18:17.5
47568,9376,11/19/2015,10/1/2015,2633,2857,4740,19,American Airlines,FALSE,Economy Class,Business,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
48630,9376,12/16/2015,11/1/2015,2857,2436,4740,28,American Airlines,FALSE,Economy Class,Business,4,5,4,1,1,Null,5,TRUE,3.33,medium,36:29.0,18:17.5
122546,9528,5/2/2022,5/1/2022,1127,834,567,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
115097,9528,7/22/2021,7/1/2021,4884,567,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,3,3,1,1,2,1,FALSE,1.71,bad,36:29.0,18:17.5
77599,9528,4/4/2018,3/1/2018,258,864,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
93727,9572,4/9/2019,4/1/2019,3104,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
50714,9776,1/27/2016,1/1/2016,3473,11,4740,42,American Airlines,FALSE,Business Class,Family Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
48419,9988,12/10/2015,12/1/2015,3483,2554,4740,42,American Airlines,FALSE,Premium Economy,Business,2,1,1,Null,2,Null,2,FALSE,1.6,bad,36:29.0,18:17.5
105110,62329,12/17/2019,12/1/2019,3971,258,834,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
56999,62425,7/29/2016,8/1/2015,2617,721,1092,42,American Airlines,FALSE,Premium Economy,Solo Leisure,2,1,2,2,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
57539,62430,8/13/2016,8/1/2016,921,1034,4740,42,American Airlines,FALSE,Economy Class,Business,1,3,1,1,1,Null,1,FALSE,1.33,bad,36:29.0,18:17.5
120616,62506,3/15/2022,3/1/2022,2857,258,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,3,Null,Null,1,Null,3,FALSE,2.25,medium,36:29.0,18:17.5
141321,62694,7/29/2023,7/1/2023,834,3733,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
114811,63002,7/12/2021,7/1/2021,115,1178,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,3,2,2,1,2,1,FALSE,1.71,bad,36:29.0,18:17.5
55301,63047,6/10/2016,11/1/2015,3847,721,3483,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,2,1,3,2,3,FALSE,2.43,medium,36:29.0,18:17.5
137972,63348,5/22/2023,5/1/2023,864,1890,4740,19,American Airlines,FALSE,Economy Class,Family Leisure,3,3,2,2,1,1,1,FALSE,1.86,bad,36:29.0,18:17.5
151683,63517,8/24/2024,8/1/2024,3724,2857,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,3,Null,Null,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
121607,63521,4/6/2022,4/1/2022,4216,3656,864,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,Null,Null,2,Null,1,FALSE,1.75,bad,36:29.0,18:17.5
43900,63538,9/3/2015,8/1/2015,2790,3314,2436,42,American Airlines,FALSE,Economy Class,Family Leisure,3,1,3,3,1,3,3,FALSE,2.43,medium,36:29.0,18:17.5
156652,63549,7/23/2025,7/1/2025,2633,1147,4740,42,American Airlines,TRUE,Economy Class,Business,3,3,2,1,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
95174,63784,5/8/2019,10/1/2018,275,703,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
81605,63815,7/4/2018,6/1/2018,864,3104,4740,19,American Airlines,TRUE,Economy Class,Business,1,1,Null,Null,2,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
102103,63826,10/8/2019,10/1/2019,3483,4216,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
70892,63831,9/29/2017,9/1/2017,567,2667,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,Null,Null,1,Null,1,FALSE,2.25,medium,36:29.0,18:17.5
91396,64189,2/10/2019,2/1/2019,3294,1453,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,3,1,1,1,1,2,FALSE,1.71,bad,36:29.0,18:17.5
56047,64303,7/3/2016,7/1/2016,2633,2857,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,3,FALSE,1.5,bad,36:29.0,18:17.5
112092,64503,1/11/2021,1/1/2021,4219,4430,1092,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
126060,64638,7/27/2022,7/1/2022,2584,834,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,1,1,FALSE,1,bad,36:29.0,18:17.5
86325,64934,10/12/2018,10/1/2018,1150,2633,1147,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,2,2,2,2,2,1,FALSE,2,medium,36:29.0,18:17.5
91397,64979,2/10/2019,2/1/2019,1733,1092,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
141127,65265,7/25/2023,7/1/2023,834,2584,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,1,1,FALSE,1,bad,36:29.0,18:17.5
125176,65436,7/8/2022,7/1/2022,275,2857,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,5,3,Null,3,Null,3,FALSE,3.4,medium,36:29.0,18:17.5
53226,65612,4/2/2016,3/1/2016,2800,598,2857,19,American Airlines,FALSE,Economy Class,Business,5,5,4,3,4,Null,5,TRUE,4.33,good,36:29.0,18:17.5
126467,65952,8/5/2022,7/1/2022,1092,2643,4740,42,American Airlines,TRUE,First Class,Family Leisure,3,5,2,4,4,4,3,TRUE,3.57,medium,36:29.0,18:17.5
105472,66002,12/24/2019,12/1/2019,721,1147,4740,28,American Airlines,TRUE,Business Class,Solo Leisure,4,1,2,1,4,1,2,TRUE,2.14,medium,36:29.0,18:17.5
131800,66002,12/13/2022,12/1/2022,1147,2501,4740,4,American Airlines,TRUE,Economy Class,Couple Leisure,3,4,3,5,3,5,3,TRUE,3.71,medium,36:29.0,18:17.5
131910,66002,12/17/2022,12/1/2022,2501,1147,4740,34,American Airlines,TRUE,Premium Economy,Couple Leisure,5,5,3,5,5,5,4,TRUE,4.57,good,36:29.0,18:17.5
132198,66002,12/23/2022,12/1/2022,1147,721,4740,4,American Airlines,TRUE,Business Class,Solo Leisure,5,5,5,5,4,5,3,TRUE,4.57,good,36:29.0,18:17.5
145208,66002,11/10/2023,11/1/2023,1147,834,4740,4,American Airlines,TRUE,Economy Class,Business,3,3,Null,Null,5,5,5,TRUE,4.2,good,36:29.0,18:17.5
93243,66002,3/28/2019,12/1/2018,1147,2857,4740,42,American Airlines,TRUE,Economy Class,Business,3,3,Null,Null,3,Null,4,TRUE,3.25,medium,36:29.0,18:17.5
93296,66002,3/29/2019,12/1/2018,2857,1471,4740,42,American Airlines,TRUE,Business Class,Business,5,3,3,Null,3,Null,3,TRUE,3.4,medium,36:29.0,18:17.5
155054,66002,3/21/2025,3/1/2025,4884,1147,4740,42,American Airlines,TRUE,Premium Economy,Business,5,5,Null,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
74722,66212,1/12/2018,1/1/2018,3971,3104,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,2,2,3,1,1,1,FALSE,1.86,bad,36:29.0,18:17.5
124763,66358,6/28/2022,6/1/2022,1092,1150,834,19,American Airlines,TRUE,Economy Class,Solo Leisure,5,4,3,5,4,5,4,TRUE,4.29,good,36:29.0,18:17.5
118992,66570,1/8/2022,1/1/2022,864,345,3483,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,3,1,Null,1,1,1,FALSE,1.67,bad,36:29.0,18:17.5
117883,66867,11/19/2021,11/1/2021,4219,1092,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,1,1,1,1,1,FALSE,1.57,bad,36:29.0,18:17.5
68166,38342,7/11/2017,7/1/2017,3104,2633,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,1,2,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
122489,38410,4/30/2022,4/1/2022,3104,2847,2857,19,American Airlines,TRUE,Economy Class,Solo Leisure,4,5,3,4,4,Null,5,TRUE,4.17,good,36:29.0,18:17.5
62978,38607,1/27/2017,1/1/2017,2857,2617,4740,32,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,3,2,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
144100,38635,10/2/2023,9/1/2023,4268,2857,3103,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
77576,38656,4/3/2018,3/1/2018,2443,418,2857,42,American Airlines,TRUE,First Class,Family Leisure,1,1,1,3,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
127410,38834,8/27/2022,8/1/2022,4385,2857,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
140914,38858,7/21/2023,6/1/2023,3253,2501,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,2,Null,Null,1,Null,1,FALSE,1.75,bad,36:29.0,18:17.5
147042,38982,1/26/2024,12/1/2023,3724,1092,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
110580,39059,8/6/2020,8/1/2020,1150,1147,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
96644,39566,6/10/2019,6/1/2019,3778,1916,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
94551,39800,4/25/2019,4/1/2019,3971,3971,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,1,2,1,1,FALSE,1.17,bad,36:29.0,18:17.5
82807,39901,7/27/2018,7/1/2018,1763,2857,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,3,1,2,1,1,2,FALSE,1.86,bad,36:29.0,18:17.5
65089,40244,4/7/2017,4/1/2017,1092,2190,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
79069,40440,5/15/2018,5/1/2018,2584,4652,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,3,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
83767,40572,8/16/2018,7/1/2018,826,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
133922,40891,2/8/2023,2/1/2023,3971,4142,1092,42,American Airlines,TRUE,Economy Class,Family Leisure,3,4,3,4,1,3,1,FALSE,2.71,medium,36:29.0,18:17.5
143225,41023,9/11/2023,9/1/2023,549,3510,3483,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,Null,Null,2,3,1,FALSE,2.4,medium,36:29.0,18:17.5
120473,41033,3/13/2022,3/1/2022,4884,3064,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,4,3,Null,Null,1,Null,1,FALSE,2.25,medium,36:29.0,18:17.5
91518,41273,2/13/2019,1/1/2019,567,4277,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
137929,41631,5/21/2023,5/1/2023,864,927,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,2,1,1,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
75141,42383,1/24/2018,1/1/2018,2857,3104,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,1,Null,Null,2,Null,2,FALSE,1.75,bad,36:29.0,18:17.5
86664,53369,10/20/2018,3/1/2018,4884,1092,4740,19,American Airlines,FALSE,Economy Class,Solo Leisure,4,5,Null,Null,5,5,4,TRUE,4.6,good,36:29.0,18:17.5
78546,53405,5/1/2018,4/1/2018,834,3971,4740,3,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,3,1,3,1,3,FALSE,2.43,medium,36:29.0,18:17.5
76976,53405,3/17/2018,3/1/2018,3408,1092,4740,32,American Airlines,TRUE,Premium Economy,Solo Leisure,5,4,3,5,4,Null,5,TRUE,4.33,good,36:29.0,18:17.5
154960,53405,3/14/2025,3/1/2025,3971,2711,1092,32,American Airlines,TRUE,Premium Economy,Solo Leisure,5,2,1,4,2,1,3,FALSE,2.57,medium,36:29.0,18:17.5
40229,53549,6/16/2015,6/1/2015,1890,3971,1092,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,3,2,Null,4,Null,3,FALSE,2.8,medium,36:29.0,18:17.5
55008,53591,6/1/2016,5/1/2016,3670,864,3473,26,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
111299,53593,10/20/2020,10/1/2020,3483,4049,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,1,1,3,1,FALSE,1.33,bad,36:29.0,18:17.5
122336,53617,4/25/2022,4/1/2022,636,221,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
125665,53721,7/19/2022,7/1/2022,1763,2857,4740,42,American Airlines,FALSE,Business Class,Business,5,3,Null,Null,1,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
129055,53765,10/5/2022,6/1/2022,2633,3294,4740,42,American Airlines,FALSE,Premium Economy,Family Leisure,1,5,1,1,1,1,2,FALSE,1.71,bad,36:29.0,18:17.5
